data,chuva_mm_dia,pressao_hpa,temperatura_c,temp_max_c,temp_min_c,umidade_pct,ano,evento_extremo
2017-03-26,0.0,1010.0916666666667,23.116666666666664,27.5,20.7,81.08333333333333,2017,0
2017-03-27,0.0,1011.2208333333333,23.108333333333334,28.4,20.0,82.875,2017,0
2017-03-28,0.0,1014.4916666666667,22.516666666666666,27.2,18.5,76.45833333333333,2017,0
2017-03-29,0.0,1014.7541666666666,22.40416666666667,27.1,18.7,73.70833333333333,2017,0
2017-03-30,0.0,1012.7083333333334,21.945833333333336,27.6,17.7,74.125,2017,0
2017-03-31,0.0,1015.0166666666668,21.900000000000002,26.8,17.7,68.83333333333333,2017,0
2017-04-01,0.0,1017.6458333333334,21.9375,27.1,18.5,71.875,2017,0
2017-04-02,0.0,1013.4166666666666,22.0,26.7,18.0,77.41666666666667,2017,0
2017-04-03,0.0,1009.1374999999999,23.712500000000002,29.6,19.6,75.16666666666667,2017,0
2017-04-04,0.0,1006.475,24.308333333333334,29.6,20.6,75.04166666666667,2017,0
2017-04-05,0.0,1003.7791666666667,24.97083333333333,28.4,23.6,74.25,2017,0
2017-04-06,0.0,1008.1666666666666,23.2625,26.5,20.5,77.83333333333333,2017,0
2017-04-07,0.0,1010.2041666666668,21.849999999999998,28.0,17.1,75.0,2017,0
2017-04-08,0.0,1010.1875,23.775000000000002,28.0,21.4,77.0,2017,0
2017-04-09,1.4,1010.0291666666667,23.925,25.6,22.9,84.83333333333333,2017,0
2017-04-10,10.2,1006.1958333333333,25.541666666666668,31.5,22.1,78.16666666666667,2017,0
2017-04-11,16.2,1008.2458333333334,21.241666666666667,24.8,17.5,78.91666666666667,2017,0
2017-04-12,0.0,1015.3416666666667,19.141666666666666,21.9,15.7,70.83333333333333,2017,0
2017-04-13,0.0,1014.6583333333333,18.2,25.2,12.4,75.33333333333333,2017,0
2017-04-14,0.0,1011.9250000000001,20.029166666666665,24.7,16.9,81.70833333333333,2017,0
2017-04-15,0.6000000000000001,1011.7916666666666,21.325,23.7,19.7,91.20833333333333,2017,0
2017-04-16,7.4,1011.75,19.599999999999998,21.1,18.4,94.41666666666667,2017,0
2017-04-17,0.4,1013.65,19.558333333333334,24.0,16.0,86.625,2017,0
2017-04-18,0.0,1014.4499999999999,19.454166666666666,23.7,16.8,86.95833333333333,2017,0
2017-04-19,0.0,1011.4875000000001,21.241666666666667,27.3,17.5,78.66666666666667,2017,0
2017-04-20,0.0,1005.6791666666667,22.395833333333332,27.3,18.7,73.16666666666667,2017,0
2017-04-21,12.2,1002.8541666666666,21.4375,25.9,16.6,85.54166666666667,2017,0
2017-04-22,0.0,1011.3458333333333,18.420833333333334,23.1,16.4,82.04166666666667,2017,0
2017-04-23,0.0,1015.0666666666666,17.570833333333333,24.8,12.5,77.08333333333333,2017,0
2017-04-24,2.2,1011.8208333333333,17.766666666666666,20.4,15.5,85.75,2017,0
2017-04-25,7.0,1004.1166666666667,19.158333333333335,21.8,18.1,90.0,2017,0
2017-04-26,55.2,999.1583333333333,17.625,19.0,15.8,81.70833333333333,2017,1
2017-04-27,0.0,1012.025,14.799999999999999,18.8,11.0,61.166666666666664,2017,0
2017-04-28,0.0,1017.0291666666667,14.404166666666667,21.1,8.6,69.33333333333333,2017,0
2017-04-29,0.0,1018.1458333333334,15.329166666666666,24.0,9.7,73.70833333333333,2017,0
2017-04-30,0.2,1018.0666666666666,16.445833333333333,25.6,9.9,77.20833333333333,2017,0
2017-05-01,0.0,1016.7208333333333,16.933333333333334,23.9,11.9,78.875,2017,0
2017-05-02,0.0,1013.6,19.537499999999998,27.0,14.4,78.45833333333333,2017,0
2017-05-03,0.0,1012.8333333333334,20.741666666666667,26.6,15.9,81.20833333333333,2017,0
2017-05-04,2.6,1010.7875,20.033333333333335,24.2,18.2,90.20833333333333,2017,0
2017-05-05,0.2,1011.0083333333333,19.6875,24.4,17.1,90.54166666666667,2017,0
2017-05-06,0.0,1013.4375,20.78333333333333,25.1,18.4,87.45833333333333,2017,0
2017-05-07,0.0,1011.5208333333334,21.583333333333332,27.9,18.2,83.45833333333333,2017,0
2017-05-08,0.0,1006.4791666666666,21.666666666666668,27.7,17.3,74.95833333333333,2017,0
2017-05-09,0.6,1008.4333333333334,20.254166666666666,22.1,17.8,83.875,2017,0
2017-05-10,0.2,1015.85,17.054166666666667,21.1,14.7,79.0,2017,0
2017-05-11,0.0,1015.7916666666666,14.875,20.2,10.0,78.91666666666667,2017,0
2017-05-12,19.8,1010.375,16.445833333333333,18.6,15.0,89.04166666666667,2017,0
2017-05-13,15.6,1004.7875,17.516666666666666,18.4,16.6,94.75,2017,0
2017-05-14,4.8,1004.5625,17.400000000000002,20.5,16.0,92.70833333333333,2017,0
2017-05-15,0.0,1010.9916666666667,16.441666666666666,21.0,13.8,91.25,2017,0
2017-05-16,0.2,1013.1541666666667,17.291666666666668,20.6,14.1,83.79166666666667,2017,0
2017-05-17,0.0,1012.1833333333334,17.795833333333334,24.2,13.8,83.66666666666667,2017,0
2017-05-18,0.2,1009.6291666666666,19.162499999999998,23.8,15.9,83.29166666666667,2017,0
2017-05-19,0.2,1003.8166666666666,20.070833333333333,23.6,17.4,80.16666666666667,2017,0
2017-05-20,0.2,1006.5541666666667,21.175,25.2,17.9,77.33333333333333,2017,0
2017-05-21,11.2,1008.8958333333334,17.404166666666665,21.1,15.0,88.125,2017,0
2017-05-22,0.2,1014.1041666666666,15.779166666666667,22.4,11.3,84.54166666666667,2017,0
2017-05-23,0.6000000000000001,1014.4125,16.704166666666666,20.0,13.9,86.95833333333333,2017,0
2017-05-24,0.6,1010.3541666666666,19.525000000000002,26.3,15.3,84.04166666666667,2017,0
2017-05-25,23.8,1007.7666666666668,20.7375,22.2,19.4,91.41666666666667,2017,0
2017-05-26,56.8,1008.275,20.070833333333333,22.2,17.2,98.0,2017,1
2017-05-27,29.6,1016.4833333333332,16.691666666666666,17.3,16.1,97.79166666666667,2017,0
2017-05-28,6.6,1014.875,17.745833333333334,20.4,16.2,96.16666666666667,2017,0
2017-05-29,1.2,1012.9708333333333,18.391666666666666,20.7,16.8,91.625,2017,0
2017-05-30,1.2,1015.9291666666667,16.462500000000002,17.5,15.4,93.41666666666667,2017,0
2017-05-31,3.4,1012.85,15.6,17.0,14.9,95.20833333333333,2017,0
2017-06-01,72.8,1007.7125,15.833333333333334,16.6,15.1,98.375,2017,1
2017-06-02,0.0,1013.7708333333334,16.308333333333334,20.4,13.5,85.0,2017,0
2017-06-03,0.0,1012.6666666666666,15.333333333333334,22.3,10.4,81.25,2017,0
2017-06-04,6.2,1008.7208333333333,16.4875,17.5,15.7,96.29166666666667,2017,0
2017-06-05,0.4,1009.5375,16.658333333333335,17.9,15.1,92.875,2017,0
2017-06-06,1.8,1009.4083333333333,16.004166666666666,17.3,14.7,95.33333333333333,2017,0
2017-06-07,28.4,1008.4208333333332,16.620833333333334,19.1,15.0,95.5,2017,0
2017-06-08,65.4,999.0500000000001,17.479166666666668,18.8,15.6,94.66666666666667,2017,1
2017-06-09,2.8,1009.3208333333333,13.025,15.4,11.1,89.33333333333333,2017,0
2017-06-10,0.0,1012.5,12.945833333333333,16.3,10.6,72.08333333333333,2017,0
2017-06-11,0.0,1012.3173913043478,13.517391304347825,19.1,9.3,78.34782608695652,2017,0
2017-06-12,0.0,1013.3291666666668,13.341666666666667,19.9,9.8,89.29166666666667,2017,0
2017-06-13,0.0,1013.6374999999999,14.5375,20.6,11.9,89.91666666666667,2017,0
2017-06-14,0.2,1017.9916666666667,13.700000000000001,16.2,12.1,95.0,2017,0
2017-06-15,0.0,1016.6333333333333,16.895833333333332,23.7,11.9,86.5,2017,0
2017-06-16,0.0,1010.9541666666668,18.916666666666668,25.8,14.2,81.375,2017,0
2017-06-17,0.2,1006.4208333333332,20.954166666666666,28.2,16.3,72.70833333333333,2017,0
2017-06-18,11.600000000000001,1005.5124999999999,17.533333333333335,25.0,10.2,83.75,2017,0
2017-06-19,1.0,1017.3791666666666,10.204166666666667,12.1,8.7,81.20833333333333,2017,0
2017-06-20,0.0,1021.7882352941177,10.211764705882352,14.5,5.6,78.76470588235294,2017,0
2017-06-21,0.0,1019.8249999999999,12.954166666666666,20.6,7.9,77.45833333333333,2017,0
2017-06-22,0.0,1015.0875,16.629166666666666,25.5,10.7,80.75,2017,0
2017-06-23,0.0,1015.4,18.129166666666666,27.6,11.6,81.75,2017,0
2017-06-24,0.0,1016.2583333333333,19.241666666666667,25.4,14.3,77.83333333333333,2017,0
2017-06-25,0.0,1017.1666666666666,19.083333333333332,26.1,14.6,78.41666666666667,2017,0
2017-06-26,0.0,1015.5166666666668,17.554166666666667,22.7,12.4,75.83333333333333,2017,0
2017-06-27,0.0,1013.2208333333333,18.525000000000002,27.2,12.5,74.45833333333333,2017,0
2017-06-28,0.2,1013.5541666666667,19.5625,26.8,15.3,76.16666666666667,2017,0
2017-06-29,0.0,1013.4166666666666,19.07916666666667,25.8,16.1,84.0,2017,0
2017-06-30,6.0,1013.8249999999999,16.916666666666668,19.6,14.5,90.20833333333333,2017,0
2017-07-01,0.0,1021.4333333333334,13.466666666666667,17.1,11.5,83.41666666666667,2017,0
2017-07-02,0.0,1026.0125,11.058333333333332,17.2,6.3,85.83333333333333,2017,0
2017-07-03,0.0,1025.7041666666667,13.645833333333334,20.2,7.9,80.29166666666667,2017,0
2017-07-04,0.0,1022.5124999999999,15.775,23.2,10.7,78.0,2017,0
2017-07-05,0.0,1020.3791666666666,18.245833333333334,24.6,13.8,70.0,2017,0
2017-07-06,0.0,1019.2916666666666,17.1875,24.5,12.4,72.33333333333333,2017,0
2017-07-07,0.0,1019.1333333333333,17.4875,26.1,11.6,77.95833333333333,2017,0
2017-07-08,0.0,1018.0833333333334,19.225,25.6,15.1,66.29166666666667,2017,0
2017-07-09,0.0,1016.5625,18.95,24.8,14.9,75.41666666666667,2017,0
2017-07-10,0.2,1015.9416666666666,19.620833333333334,26.6,15.3,79.45833333333333,2017,0
2017-07-11,0.6,1016.8916666666668,17.879166666666666,20.5,16.0,88.79166666666667,2017,0
2017-07-12,0.2,1018.4166666666666,19.125,25.6,15.9,87.33333333333333,2017,0
2017-07-13,0.0,1015.5208333333334,20.150000000000002,27.7,14.4,74.375,2017,0
2017-07-14,0.0,1013.3249999999999,20.712500000000002,27.3,15.3,66.41666666666667,2017,0
2017-07-15,0.0,1007.8249999999999,22.337500000000002,28.1,18.3,61.5,2017,0
2017-07-16,1.6,1007.6916666666666,18.345833333333335,23.3,8.4,71.125,2017,0
2017-07-17,14.0,1020.5478260869564,8.060869565217391,8.5,7.6,86.56521739130434,2017,0
2017-07-18,0.0,1024.3466666666668,8.48,11.2,5.6,64.46666666666667,2017,0
2017-07-19,0.0,1021.2833333333333,10.891666666666666,14.6,6.0,60.916666666666664,2017,0
2017-07-20,0.0,1016.7866666666666,13.093333333333334,19.2,6.0,68.53333333333333,2017,0
2017-07-21,0.0,1015.7791666666667,11.570833333333333,19.7,6.4,78.25,2017,0
2017-07-22,0.0,1016.7695652173913,13.078260869565218,20.3,6.7,78.65217391304348,2017,0
2017-07-23,0.0,1013.7583333333333,16.391666666666666,26.1,9.0,75.58333333333333,2017,0
2017-07-24,0.0,1012.7958333333332,20.445833333333333,30.1,13.3,65.91666666666667,2017,0
2017-07-25,0.0,1015.6708333333332,20.658333333333335,26.4,16.5,77.125,2017,0
2017-07-26,0.0,1017.3000000000001,19.154166666666665,25.9,16.6,88.04166666666667,2017,0
2017-07-27,0.2,1017.5458333333332,17.775000000000002,24.3,15.0,92.375,2017,0
2017-07-28,0.2,1017.1125000000001,18.375,25.5,13.3,79.20833333333333,2017,0
2017-07-29,0.0,1018.3541666666666,19.7375,26.6,14.1,68.5,2017,0
2017-07-30,0.0,1018.1416666666668,20.154166666666665,27.8,14.3,68.5,2017,0
2017-07-31,0.0,1014.4541666666668,19.729166666666668,26.5,14.5,73.95833333333333,2017,0
2017-08-01,0.0,1009.9958333333334,20.241666666666667,26.7,15.1,73.25,2017,0
2017-08-02,6.4,1010.7791666666667,17.895833333333332,21.1,16.3,87.375,2017,0
2017-08-03,16.8,1011.8041666666667,16.004166666666666,19.2,14.2,90.45833333333333,2017,0
2017-08-04,0.2,1019.8208333333333,14.095833333333333,17.8,11.4,84.375,2017,0
2017-08-05,0.0,1019.9916666666667,15.004166666666668,21.6,11.4,80.75,2017,0
2017-08-06,0.0,1016.6708333333332,15.591666666666667,22.6,9.9,72.04166666666667,2017,0
2017-08-07,0.0,1010.8958333333334,16.466666666666665,25.9,10.1,75.79166666666667,2017,0
2017-08-08,5.0,1005.0708333333333,17.245833333333334,20.1,14.5,82.54166666666667,2017,0
2017-08-09,0.6,1010.4583333333334,14.583333333333334,17.6,11.8,86.20833333333333,2017,0
2017-08-10,0.0,1014.2458333333334,15.091666666666667,20.9,10.1,89.83333333333333,2017,0
2017-08-11,8.2,1010.6333333333333,17.283333333333335,19.5,15.5,88.04166666666667,2017,0
2017-08-12,0.2,1004.8916666666668,18.008333333333333,20.4,16.7,84.875,2017,0
2017-08-13,40.6,1003.7791666666667,18.129166666666666,20.8,16.5,96.33333333333333,2017,1
2017-08-14,2.5999999999999996,1010.6958333333333,15.225,18.5,12.9,81.91666666666667,2017,0
2017-08-15,0.0,1014.0833333333334,14.566666666666668,22.3,9.7,84.91666666666667,2017,0
2017-08-16,0.0,1014.1875,16.529166666666665,21.7,13.9,83.375,2017,0
2017-08-17,0.0,1014.4083333333333,15.5625,21.7,10.7,81.20833333333333,2017,0
2017-08-18,0.2,1010.6208333333334,17.058333333333334,25.7,11.2,81.95833333333333,2017,0
2017-08-19,0.4,1004.5625,18.904166666666665,25.4,12.8,78.33333333333333,2017,0
2017-08-20,21.8,1011.7624999999999,14.608333333333334,20.2,11.8,79.75,2017,0
2017-08-21,0.0,1024.0041666666668,11.766666666666666,17.5,7.4,67.41666666666667,2017,0
2017-08-22,0.0,1020.2624999999999,13.625,21.1,7.1,70.33333333333333,2017,0
2017-08-23,0.0,1012.8416666666667,19.358333333333334,27.7,13.7,69.95833333333333,2017,0
2017-08-24,0.0,1010.3666666666667,22.787499999999998,32.3,15.8,74.875,2017,0
2017-08-25,0.0,1009.6875,24.520833333333332,31.7,18.7,68.625,2017,0
2017-08-26,0.0,1009.6291666666666,23.2,27.9,18.3,63.625,2017,0
2017-08-27,0.2,1010.4833333333332,19.900000000000002,21.7,18.6,87.91666666666667,2017,0
2017-08-28,0.0,1010.1625,20.1875,26.4,16.0,87.75,2017,0
2017-08-29,0.2,1006.6374999999999,24.108333333333334,33.8,17.9,74.20833333333333,2017,0
2017-08-30,0.6000000000000001,1009.5333333333333,18.904166666666665,24.5,12.9,76.16666666666667,2017,0
2017-08-31,0.4,1018.9,15.570833333333333,20.7,11.9,77.58333333333333,2017,0
2017-09-01,0.0,1016.7041666666668,18.945833333333333,25.4,14.9,74.625,2017,0
2017-09-02,0.0,1014.1583333333333,21.729166666666668,30.3,14.8,71.33333333333333,2017,0
2017-09-03,0.0,1011.3583333333332,23.766666666666666,31.8,17.5,65.16666666666667,2017,0
2017-09-04,0.0,1008.6916666666666,25.52916666666667,33.2,20.7,61.75,2017,0
2017-09-05,2.4,1013.7791666666667,20.204166666666666,23.8,16.2,78.70833333333333,2017,0
2017-09-06,0.0,1014.9958333333334,17.9875,22.0,15.9,86.79166666666667,2017,0
2017-09-07,0.4,1010.525,22.141666666666666,30.9,17.4,80.25,2017,0
2017-09-08,0.0,1008.0333333333333,21.791666666666668,26.5,18.5,82.54166666666667,2017,0
2017-09-09,0.0,1008.4791666666666,21.579166666666666,27.1,18.8,85.91666666666667,2017,0
2017-09-10,0.0,1004.4458333333333,24.537499999999998,34.0,18.8,73.25,2017,0
2017-09-11,0.2,1006.8041666666667,23.266666666666666,27.0,19.0,68.58333333333333,2017,0
2017-09-12,0.6,1016.1875,17.833333333333332,20.1,15.8,78.83333333333333,2017,0
2017-09-13,0.6000000000000001,1012.2208333333333,19.366666666666667,22.8,16.7,90.125,2017,0
2017-09-14,14.6,1005.7166666666667,19.970833333333335,23.2,17.7,88.79166666666667,2017,0
2017-09-15,37.4,1016.3608695652174,16.443478260869565,18.9,14.7,97.6086956521739,2017,1
2017-09-16,80.0,1017.2208333333333,15.6625,16.6,14.2,99.0,2017,1
2017-09-17,8.0,1016.6708333333332,17.520833333333332,20.3,15.7,93.75,2017,0
2017-09-18,0.0,1016.9041666666667,17.275000000000002,22.1,14.3,83.25,2017,0
2017-09-19,0.0,1014.5666666666666,19.370833333333334,25.8,15.7,85.45833333333333,2017,0
2017-09-20,0.0,1012.0958333333333,22.729166666666668,33.2,16.0,82.25,2017,0
2017-09-21,0.2,1010.2375000000001,24.808333333333334,34.6,17.6,69.41666666666667,2017,0
2017-09-22,0.4,1008.5416666666666,21.7375,27.7,17.5,80.54166666666667,2017,0
2017-09-23,6.6,1014.9291666666667,17.841666666666665,19.3,16.6,91.08333333333333,2017,0
2017-09-24,0.0,1016.4875000000001,18.608333333333334,23.1,15.5,84.625,2017,0
2017-09-25,0.0,1014.3291666666668,21.287499999999998,28.9,16.4,75.16666666666667,2017,0
2017-09-26,0.0,1010.3125,22.820833333333336,30.2,18.7,79.25,2017,0
2017-09-27,0.0,1007.6708333333332,21.162499999999998,25.3,18.5,84.33333333333333,2017,0
2017-09-28,0.6000000000000001,1015.125,18.412499999999998,19.7,16.8,83.29166666666667,2017,0
2017-09-29,0.2,1015.225,17.1125,18.7,15.8,77.25,2017,0
2017-09-30,14.2,1004.0166666666668,17.758333333333333,21.8,15.5,91.75,2017,0
2017-10-01,26.2,995.3291666666668,20.879166666666666,30.0,15.7,83.375,2017,0
2017-10-02,6.4,998.4,18.079166666666666,21.6,16.3,78.66666666666667,2017,0
